Company Name,Certification ID,Location,Email,Address,Certifying Agency,Valid From,Valid To,Products,Scraped Timestamp
KISHAN JAGGERY PLANT Certified,ORG-2302-000298,Cuddalore,tnocdchennai@gmail.com,"R.S.NO.44/4B Manaveli Road Chellanchery, Cuddalore, Tamil Nadu",NPOP,validfrom 17/02/2024,16/02/2025,Jaggery powder,2025-03-30T14:36:32.931984
KLF NIRMAL INDUSTRIES (P) LTD Certified,ORG-1912-003200,Erode,sonyv.qc@klfnirmal.com,"7/145, NICHAMPALAYAM, THINGALUR(PO), PERUNDURAI(TK),, Erode, Tamil Nadu",NPOP,validfrom 29/01/2024,28/01/2025,"Coconut oil, Coconut powder/dried coconut powder, extra virgin coconut oil, Virgin coconut oil",2025-03-30T14:36:32.932262
Korkundah Tea Estate Certified,ORG-1408-001319,The Nilgiris,chamrajtea@unitea.co.in,"Korkundah Estate & Post, The Nilgiris, Tamil Nadu",NPOP,validfrom 23/08/2023,22/08/2024,"AIR DRIED Organic Basil, AIR DRIED Organic Mint, Black Tea waste, Chamomile (M.chamomile), Decaffeinated Black tea, Decaffeinated Green tea, Earl grey Tea, Eucalyptus oil, Green Tea, Green Tea waste, Handrolled Tea, Jasmine Dried Flower, Organic Black Tea, Organic Green Tea, Speciality tea ? frost tea, Speciality tea-English breakfast, Speciality tea-golden tips, Speciality tea-Oolong, White tea",2025-03-30T14:36:32.932541
LAURICO NUTRACEUTICALS Certified,ORG-1806-000921,Coimbatore,lauricoindia@gmail.com,"SF NO 67A1,VAGUTHAMPALAYAM, Coimbatore, Tamil Nadu",NPOP,validfrom 29/06/2023,14/06/2024,"Coconut Desiccated, Coconut oil, Coconut oil (Crude), Coconut powder/dried coconut powder, Tender Coconut, Triglyceride Oil, Virgin coconut oil",2025-03-30T14:36:32.932823
M/s. Kovai Agro Foods Certified,ORG-1501-000027,Tirupur,kovaikisan@gmail.com,"SF NO 390/2, Karungalkadu,New Ayyapanaiken paliyam, Nandhavanapaliyam (P.O), Tirupur, Tamil Nadu",NPOP,validfrom 28/02/2024,27/02/2025,"Coconut chips, Coconut Desiccated, Coconut Extract, Coconut milk, Coconut oil, Coconut powder/dried coconut powder, Coconut Water, Palm Neera(Borassus flabellifer), Sugar, Virgin coconut oil",2025-03-30T14:36:32.933099
Madhu Jayanti International Private Limited Certified,ORG-2012-003199,Coimbatore,kalidas@jaytea.com,"S.F.No. 317, Door No. 200E, Coimbatore, Tamil Nadu",NPOP,validfrom 31/01/2024,20/01/2025,"Black Tea, Blend Tea, Green Tea, Orthodox Tea",2025-03-30T14:36:32.933376
Manimuttar Tea Factory Certified,ORG-2211-004088,Tirunelveli,ankitha@imocontrol.in,"The Bombay Burmah Trading Corporation Limited, Manimuttar Estate, Tirunelveli, Tamil Nadu",NPOP,validfrom 23/11/2023,22/11/2024,"Bai Mu Dan Tea, Black Tea, Organic Black Tea, Speciality tea-Oolong, White tea",2025-03-30T14:36:32.933657
Matheson Bosanquet Enterprises (Private) Ltd Certified,ORG-2206-001838,Coimbatore,mbcbe@mathesonbosanquet.com,"No.18F, Jeeva Street, Urumandampalayam,, Coimbatore, Tamil Nadu",NPOP,validfrom 23/06/2023,22/06/2024,"Black tea bags, Chamomile Tea, Chamomile? Flavoured Green Tea, Green Tea Bags, Tulsi Green Tea Bags",2025-03-30T14:36:32.933926
MIRACLE TREE LIFE SCIENCE Certified,ORG-2109-005416,Madurai,tnocdchennai@gmail.com,"PLOT NO:7, SF NO:121/2 MILAKARANAI BUS STOP ALANGANALLUR MAIN ROAD, Madurai, Tamil Nadu",NPOP,validfrom 15/02/2024,14/02/2025,"Moringa Tea, Moringa dried flower, Moringa dried leaves, Moringa oleifera Leaf powder, Moringa seed, Moringa seed oil",2025-03-30T14:36:35.425596
Mooladhara Organic Products Pvt Ltd Certified,ORG-2207-002220,Chengalpattu,certification@mooladharaorganic.com,"No.7/1, Pillayar Koil Street, Kangeyan kuppam, Sogandi Village, Chengalpattu, Tamil Nadu",NPOP,validfrom 22/08/2023,18/07/2024,"Ajwain, Almond, Almond oil, Apricots, Asafoetida, Ashwagandha Powder, Basmati rice, Bay leaf powder, Bay leaves/Tejpatta, Black Mustard Oil, Black Pepper, Black Pepper Powder, Black sesame, Brown Mustard Oil, Brown Rice, Cardamom, Cardamom Powder, Cashew kernel (Shelled broken), Cashew kernel (Shelled whole), Castor Oil (Edible grade), Chickpea/Kabuli Chana (garbanzos), Cinnamon (Powder), Cinnamon bark, Clove powder, Cloves, Coconut, Coconut (Dried), Coconut (Fresh), Coconut Desiccated, Coconut milk, Coconut oil, Coconut oil cake, Coconut powder/dried coconut powder, Coffee beans-Arabica, Coffee beans-Robusta, Coriander Powder, Coriander seed/whole, CTC Tea, Cumin Powder, Cumin whole, extra virgin coconut oil, Fennel/saunf, Fenugreek, Fenugreek Powder (Methi Powder), Flax Seed oil, Foxtail Millet, Ginger Powder, Gram Flour/Besan, Green Gram Whole (Moong Sabut), Groundnut/Peanut, Groundnut/Peanut Oil (Crude), Jowar, Kodo/Kodon Millet, Little millet, Mace, Mace Powder, Masur/Masoor dhuli, Moong Dal, Moringa Powder, Mustard - Black, Mustard cake, Mustard Seeds, Nutmeg Powder, Nutmeg Whole, Oil-cake and oil-cake meal of groundnut /Peanutexpeller variety, Pearl Millet/Bajra, Ragi/Finger Millet grain, Raisins/Kismis, Red Chilli (whole), Red Chilli Powder, Red Kidney beans/Rajma (Phaseolus vulgaris), Sesame Oil/Gingelly Oil, Sesame Seed - Oil, Sesame seeds: Oil cake, Star anise, Suji/Semolina/ Cream of Wheat, Sunflower Seed Oil, Tamarind/Imli (T.indica), Tur/ Toor Dal, Turmeric Powder, Urad Dal Split, Urad Whole(black), Virgin coconut oil, walnut, Walnut kernels, walnut oil, Wheat flour, White Pepper, White Pepper powder, White Sesame/Sesame",2025-03-30T14:36:35.425912
MOTHER INDIA ORGANICS AND NATURALS PVT. LTD Certified,ORG-1908-002053,Krishnagiri,raghavendra@motherindiafarms.com,"No.4, SIDCO Industrial Estate, Krishnagiri, Tamil Nadu",NPOP,validfrom 07/11/2023,06/11/2024,"Alphonso Mango Pulp, Amla, Aseptic Totapuri Mango Puree Concentrate, Banana puree, Bulbs (Fruits), Coconut chips, Dehydrated Mango, Dehydrated Pineapple, Dried mango slices, Freeze Dried Mango, Frozen Alphonso Mango Dice, Frozen Alphonso Mango Slice, Frozen Totapuri Mango Dice, Ginger Cube, Ginger Fresh, Ginger whole, Individual quick frozen Mango, Individual quick frozen Pineapple, Jackfruit, Kesar Mango Pulp, Mango (sliced dried), Mango dried, Neelam Mango Pulp, Pineapple dices, Pineapple juice, Pineapple juice concentrate, Pineapple pulp, Pink Guava Pulp, Rajapuri Mango pulp, Rumani Mango pulp, Senduram Mango Pulp, Totapuri Mango pulp, White Guava Pulp",2025-03-30T14:36:35.426199
MOTHER INDIA ORGANICS AND NATURALS PVT. LTD. Certified,ORG-1608-001391,Krishnagiri,raghavendra@motherindiafarms.com,"No. 4, SIDCO Industrial Estate, Krishnagiri, Tamil Nadu",NPOP,validfrom 16/04/2024,06/10/2024,"Dehydrated Mango, Dehydrated Pineapple, Dried mango slices, Freeze Dried Mango, Mango (sliced dried), Mango dried",2025-03-30T14:36:35.426483
Nandanvan Etate Certified,ORG-1001-000508,Dindigul,qualitycontrol@nandancoffee.com,"Pethuparai, Dindigul, Tamil Nadu",NPOP,validfrom 29/01/2024,28/01/2025,"Arabica Coffee Powder, Arabica-Robusta Roasted Coffee Beans, Black Pepper, Coffee Cherry-Arabica, Coffee clean, Parchment Coffee-Arabica",2025-03-30T14:36:35.426761
Natural Remedies Pvt Ltd Certified,ORG-2206-001812,Krishnagiri,abhishek.v@naturalremedy.com,"Registered office: Plot No 5B, Veerasandra Industrial Area, 19th KM Stone, Electronic City, Bangalore-560100, Karnataka, Krishnagiri, Tamil Nadu",NPOP,validfrom 16/06/2023,15/06/2024,"Adhatoda vasica Extract (Vasaka Extract), Ajwain Powder, Ajwain/Bishop Weed seed, Alcohol, Amla churna, Amla powder, Andrographis paniculata Extract, Arjun powder (Terminalia arjuna), Ashwagandha, Ashwagandha Extract, Ashwagandha Powder, Ashwagandha root, Ashwagandha TBC, Asparagus racemosus (Shatawari) TBC, Bacopa Extract, Bacopa monnieri (Neera Brahmi), Basil/Tulsi, Black cumin, Black Pepper Powder, Black pepper TBC, Brahmi-Bacopa monnieri- extract, Brahmi/Bacopa monnieri Powder, Cardamom pod, Cardamom Powder, Cardamom TBC, Centella asciatica Extract, Centella asciatica Powder, Centella asiatica, Centella asiatica Oleoresin, Chai, Chamomile (M.chamomile), Cinnamon bark, Cinnamon bark powder, Cinnamon TBC, Clove powder, Clove TBC, Coleus root powder, Coriander Powder, Coriander TBC, Dry rose petals-Red, Dry rose petals-Rose, Emblica officinalis Extract, Fennel Powder, Fennel tea bag cut, Fenugreek extract, Fenugreek Powder (Methi Powder), Fenugreek TBC, Fiber Harmony Chamomile, German chamomile oil, Ginger (1) extract powder, Ginger Powder, Ginger TBC, Glycyrrhiza glabra-root-dry extract, Glyzerizha glabra (Licorice), Gotukola TBC-Centella asiatica-, Gymnema, Gymnema sylvestre extract, Holy Basil (Tulsi)SC Extract, Jaggery, Kalmegh powder (Andrographis paniculata), Lemon grass root powder, Lemon grass TBC, Licorice Water Extract, Mace Powder, Masala Chai, Matricaria chamomile extract, Moringa Tea, Moringa (M.oleifera), Moringa oleifera Leaf powder, Moringa oleifera leaves extract, Mucuna purita, Neem powder, Nutmeg tea bag cut, Ocimum sanctum extract, Papaya leaves (C.papaya), Papaya leaves powder, Papaya Leaves TBC, Peppermint leaf/ tea bag cut, Peppermint leaves, Peppermint whole leaves, Pippali powder-Piper longum, Precatory bean/wild licorice(Abrus precatorius), Psyllium husk (isobgul), Punarnava powder, Ragi (Finger Millet-seed quality), Safflower (including bastard saffron), Safflower seeds: Of seed quality, Senna, Shatavari, Shatavari extract, Shatavari powder, Spearmint crushed leaves, Spearmint leaves, Star Anise, Star anise, Stevia, Stevia leaves-dried, Stevia rebaudiana(Bertoni)Bertoni (Candy leaf), Terminalia bellirica powder, Terminalia bellirica/baheda, Terminalia chebula extract, Terminalia chebula Powder, Tinospora cordifolia Powder, Tribulus terrestris extract, Tribulus terrestris powder, Trikatu powder, Triphala dry extract, Triphala Powder, Tulsi Powder, Tulsi TBC/Tulsi TBC Blend, Turmeric extract, Turmeric Fresh Rhizomes, Turmeric Powder, Turmeric Roots/Rhizomes Extract, Turmeric TBC",2025-03-30T14:36:35.427055
NATURAYUVA INDIA PRIVATE LIMITED Certified,ORG-2102-000494,Virudhunagar,aroumougame@gmail.com,"Mailing Address: Unit 9, Office No. 926, Corporate Park II, 9th Floor V.N. Purav Marg, Near Swastik Chambers, Chembur (E), Mumbai-400071 Unit Address: 1/207 A, B MANGAMMAL SALAI, SEVAIYOOR, V NANGOOR (PO), THOTTIANKULAM, KARAIAPATTI, Virudhunagar, Tamil Nadu",NPOP,validfrom 15/05/2024,09/03/2025,"Aamlaki Powder, Amla, Arjun bark, Ashwagandha Powder, Ashwagandha root, Ashwagandha Root Extract, Ashwagandha TBC, Azadirachta indica (Neem), Boerhaavia Diffusa (Root), Brahmi-Bacopa monnieri- extract, Brahmi/Bacopa monnieri, Brahmi/Bacopa monnieri Powder, Centella asiatica, Chamomile (M.chamomile), Chamomile Tea, Cinnamon dried, Cinnamon TBC, coriander seed, Cumin seed, Fennel Seed, Fennel tea bag cut, Fenugreek Powder (Methi Powder), Fenugreek Seed (Methi Seed), Ginger ExtractZingiber officinalis/, Ginger Powder, Ginger sliced (dried), Ginger TBC, Ginger whole (dried), Gokshura Fruit (Tribulus terrestris), Hibiscus Sabdariffa, Hibiscus Sabdariffa petals TBC, Manjistha/Rubia cordifolia, Moringa Tea, Moringa dried leaves, Moringa leaves, Moringa oleifera Leaf powder, Moringa oleifera leaves extract, Neem leaf powder, Nelumbo nucifera, Papaya (C.papaya), Papaya leaves (C.papaya), Psyllium husk (isobgul), Psyllium husk powder, Psyllium seed (isobgul), Rama Tulsi TBC-Ocimum sanctum, Rama Tulsi-Ocimum sanctum, Spearmint - Mentha spicata- TBC, Spearmint leaves, Terminalia arjuna, Terminalia bellirica fruit (bahera), Terminalia chebula fruit (Harar), Tinospora cordifolia (Guruchi), Tinospora cordifolia stem powder, Triphala, Triphala Powder, Turmeric extract, Turmeric flakes, Turmeric Fresh, Turmeric Powder, Turmeric whole-dried",2025-03-30T14:36:35.427339
NATURAYUVA INDIA PRIVATE LIMITED Certified,ORG-2401-000147,Madurai,aroumougame.s@naturayuva.com,"Malliga Warehouse, Survey No 51/3B4B, Patta No 1060, Village Pothumbu I Bit, Alanganallur Main Road, Near Sai Baba Kovil, Madurai, Tamil Nadu",NPOP,validfrom 07/03/2024,06/03/2025,"Aamlaki Powder, Adhatoda vasica (Vasaka/kali basuti), Adhatoda vasica Powder (Vasaka Powder), Amla, Amla TBC, Andrographis, Andrographis paniculata Extract, Aonla/Amla Extract, Arjun bark, Arrowroot powder, Ashwagandha Powder, Ashwagandha root, Ashwagandha Root Extract, Ashwagandha TBC, Azadirachta indica (Neem), Bacopa monnieri (Neera Brahmi), Black Pepper Powder, Black pepper TBC, Boerhaavia Diffusa (Root), Boswellia serrata, Brahmi-Bacopa monnieri- extract, Brahmi/Bacopa monnieri, Brahmi/Bacopa monnieri Powder, Centella asciatica Extract, Centella asciatica Powder, Centella asiatica, Chamomile (M.chamomile), Chamomile powder, Chamomile Tea, Cinnamon bark extract, Cinnamon bark powder, Cinnamon dried, Cinnamon TBC, Coleus Forskohlii, Coriander Powder, Coriander TBC, Corn mint (Mentha arvensis), Cumin Powder, Cumin TBC, Dried garlic, East India lemon grass, Fennel Powder, Fennel tea bag cut, Fenugreek Powder (Methi Powder), Frankincense-Boswellia sereta-powder, Garlic extract, Ginger ExtractZingiber officinalis/, Ginger Powder, Ginger sliced (dried), Ginger TBC, Ginger whole (dried), Gokshura Fruit (Tribulus terrestris), Gotukola TBC-Centella asiatica-, Gymnema Sylvestre (Leaves), Gymnema sylvestre-leaves-dry extract, Hibiscus Dried Flower, Hibiscus Sabdariffa, Hibiscus Sabdariffa petals TBC, Hibiscus sabdariffa Powder, Krishna Tulsi Powder-Ocimum basilicum, Krishna Tulsi TBC-Ocimum basilicum, Lemon Grass, Lemon grass TBC, Manjistha/Rubia cordifolia, Maranta erundinacea, Mentha arvensis TBC, Mint Powder, Moringa Tea, Moringa dried leaves, Moringa oleifera Leaf powder, Moringa oleifera leaves extract, Neem leaf powder, Nelumbo nucifera, Ocimum basilicum (Krishna/Vana Tulsi), Papaya leaves (C.papaya), Papaya leaves powder, Papaya Leaves TBC, Pepper long/Pippali (Piper longum), Peppermint leaves, Peppermint powder, Pippali powder-Piper longum, Psyllium husk (isobgul), Psyllium husk powder, Rama Tulsi powder-Ocimum sanctum, Rama Tulsi TBC-Ocimum sanctum, Rama Tulsi-Ocimum sanctum, Rauwolfia/R.serpentina (Sarpgandha), Senna leaves, Senna Leaves Powder, Senna Leaves Tea Bag Cut (TBC), Senna pods, Senna Pods Powder, Senna Pods TBC, Shatavari extract, Shatavari powder, Shatavari Root, Spearmint - Mentha spicata- TBC, Spearmint leaves, Spearmint Powder, Stevia leaves-dried, Stevia rebaudiana(Bertoni)Bertoni (Candy leaf), Stevia/Stevia rebaudiana powder, Terminalia arjuna, Terminalia bellirica fruit (bahera), Terminalia bellirica powder, Terminalia chebula fruit (Harar), Terminalia chebula Powder, Tinospora cordifolia (Guruchi), Tinospora cordifolia stem powder, Tribulus, Tribulus terrestris extract, Tribulus terrestris powder, Triphala, Triphala Powder, Turmeric extract, Turmeric flakes, Turmeric Powder, Turmeric whole-dried, Vasaka TBC - Adathoda Vasaka",2025-03-30T14:36:35.427627
NATURE LOG ORGANICS PRIVATE LIMITED Certified,ORG-2206-001975,Chennai,naturelogorganics@gmail.com,"7/1, SAI NAGAR, MTH ROAD,, Chennai, Tamil Nadu",NPOP,validfrom 14/08/2023,24/07/2024,"Black pepper (garbled), Black pepper crushed, Black Pepper Powder, Black pepper TBC, Black Pepper TBC Steam Sterlised, Cardamom, Cardamom Powder, Cardamom TBC, Chilli crushed, Chilli whole (dry), Cinnamon (Powder), Cinnamon dried, Cinnamon TBC, Clove powder, Clove TBC, Clove whole, Coriander Crushed, Coriander Powder, Coriander Powder sterilized, coriander seed, Cumin Powder, Cumin TBC, Cumin whole, Dried nutmeg shelled, Fennel (seed quality), Fennel Powder, Fennel tea bag cut, Fenugreek Crushed, Fenugreek Powder (Methi Powder), Fenugreek Seed (Methi Seed), Fenugreek TBC, Ginger (Dried, unbleached), Ginger Powder, Ginger powder steam sterilized, Ginger TBC, Ginger TBC steam sterlised, Minced Ginger, Mixed seasonings, Nutmeg Powder, Nutmeg tea bag cut, Red Chilli Powder, Turmeric Dried, Turmeric Powder, Turmeric TBC, White Pepper, White pepper crushed, White Pepper powder, White pepper steam sterilized",2025-03-30T14:36:35.427913
NAVIK ORGANIC PRODUCTS Certified,ORG-2311-002799,Virudhunagar,connect@greenvisionecoorganics.com,"2/1558/3 VISVANATHAM ROAD VISVANATHAM ,, Virudhunagar, Tamil Nadu",NPOP,validfrom 14/12/2023,13/12/2024,"Ajwain, Almond oil, Aloe Vera, Aloe Vera Juice, Alphonso Mango, Amla dried, Amla powder, Ashwagandha, Black Pepper, Black Pepper Powder, Brahmi/Bacopa monnieri Powder, Broken rice, Brown Rice, Brown rice flakes, Castor Oil, Chia, Cinnamon (Powder), Coconut Desiccated, Coconut milk, Coconut oil, Coconut oil (Crude), Coconut powder/dried coconut powder, Coconut Water, Coffee Powder, Coriander, Coriander Leaf Dehydrated, Coriander Powder, Cow ghee, CTC Tea, Cumin Powder, Cumin seed, Curry Leaf powder, Curry leaf/leaves, Dehydrated Mango, Dried mango slices, extra virgin coconut oil, Flax Seed, Green Tea, Groundnut chikkies, Groundnut/Peanut oil (Edible grade), groundnut/peanut roasted, Hibiscus Dried Flower, Hibiscus leaf, Jaggery, Liquorice roots, Mango (fresh), Mango Powder/ Aamchur, Moringa dried leaves, Moringa oleifera Leaf powder, Moringa seed oil, Natural Henna Powder, Natural Herbal Henna Powder, Neem leaf powder, Olive Oil (Crude), Red Chilli (whole), Rice Sonamasuri Brown, Rice Sonamasuri Hand pound, Rice-Sona Masuri, Sesame Oil/Gingelly Oil, Sugar, Sugar (Brown/Natural), Sunflower oil: edible grade, Tulsi leaves dry, Tulsi leaves powder, Turmeric Dried, Turmeric extract, Turmeric Powder, Turmeric whole-dried, Virgin coconut oil, Wheat, Wheat flour, Wheat Maida",2025-03-30T14:36:35.428198
NAVIK ORGANIC PRODUCTS Certified,ORG-2311-002889,Virudhunagar,connect@greenvisionecoorganics.com,"2/1558/ 3, VISVANATHAM ROAD, VISVANATHAM,, Virudhunagar, Tamil Nadu",NPOP,validfrom 08/12/2023,07/12/2024,"Coconut oil, Coconut oil (Crude), Curry Leaf powder, Dried Curry leaves, Henna Powder, henna powder, Hibiscus, Hibiscus Dried Flower, Hibiscus leaf, Moringa dried leaves, Moringa oleifera Leaf powder, Neem leaf powder, Tulsi leaves dry, Tulsi leaves powder",2025-03-30T14:36:36.927050
NEWGEN AGRO PROCESSORS PRIVATE LIMITED Managed By ITC LIMITED - AGRI BUSINESS DIVISION Certified,ORG-1805-000873,Chennai,pesalachaitanya.bhavani@itc.in,"Corporate Office: 17/10, Aziz Nagar II Street, Kodambakkam, Chennai, Tamil Nadu-600024, Processing Unit: SN 418/3B, Sokkadi Village, Karuthamarampatti, Chennai, Tamil Nadu",NPOP,validfrom 28/07/2023,16/06/2024,"Aseptic Alphonso mango pulp, Kesar Mango Pulp, Rajapuri Mango pulp, Rumani Mango pulp, Totapuri Mango pulp",2025-03-30T14:36:36.927361
"Organic Farming Organization, Vellore Certified",PGSI/S(TN)-1118,Vellore,velloreorganic@yahoo.com,"Organic Farming Organization Dhanalakshmi illam, No. 15, thrid Main Vellore , Vellore, Tamil Nadu",PGS India,validfrom 30/11/-0001,25/03/2018,,2025-03-30T14:36:36.927681
Paralai Tea Factory Certified,ORG-2202-000559,Coimbatore,ravi@pai.murugappa.com,"Parry Agro Industries Limited, Paralai Estate, Iyerpadi Post, Coimbatore, Tamil Nadu",NPOP,validfrom 26/02/2024,25/02/2025,"Black Pepper, Black Tea, CTC Tea, Green Tea, White tea",2025-03-30T14:36:36.927977
"PARRY NUTRACEUTICALS , DIVISION OF EID PARRY (INDIA) LTD Certified",ORG-1412-002033,Pudukkottai,selvakumarN@parry.murugappa.com,"Oonaiyur village, Pudukkottai, Tamil Nadu",NPOP,validfrom 18/12/2023,17/12/2024,Soyabean/Soybean Meal,2025-03-30T14:36:36.928257
PAVITHRAN ASEPTIC FRUIT PRODUCT Certified,ORG-1812-002511,Krishnagiri,sourcing@motherindiafarms.com,"S.F.No.146/2, Krishnagiri, Tamil Nadu",NPOP,validfrom 16/04/2024,09/12/2024,"Alphonso Mango Pulp, Aseptic Alphonso Mango Puree, Aseptic Totapuri Mango Puree Concentrate, Banana puree, Kesar Mango Pulp, Mango Squash, Neelam Mango Pulp, Pineapple juice, Pineapple juice concentrate, Pineapple pulp, Pink Guava Pulp, Rajapuri Mango pulp, Rumani Mango pulp, Senduram Mango Pulp, Totapuri Mango pulp, White Guava Pulp",2025-03-30T14:36:36.928535
POTS AND GRAINS PVT LTD Certified,ORG-2309-002278,Coimbatore,ramesh@nutraley.com,"2/121G, Karayampalayam road, Mylampatti post, Chinniyampalayam, sulur block, Coimbatore, Tamil Nadu",NPOP,validfrom 08/09/2023,07/09/2024,"Cane jaggery, Turmeric Powder, Virgin coconut oil",2025-03-30T14:36:36.928807
PRIDE ORGANIC EXPORTS Certified,ORG-2306-001332,Namakkal,prideorganic321@gmail.com,"87-B, SALEM ROAD (OPPOSITE SYNDICATE BANK), Namakkal, Tamil Nadu",NPOP,validfrom 06/07/2023,05/07/2024,"Black Pepper, Cardamom, Cashew Whole, Castor Oil (Edible grade), Chilli powder, Cloves, Coconut oil (Crude), Cumin (Black -seed quality), Cumin seed, curry neem oil, extra virgin coconut oil, Groundnut/Peanut, Jaggery powder, Karanj dry extracts (Pongamia pinnata), Karanji/Pongam (Pongamia), Neem oil, Neem oil, Neem seed Oil-cake (defatted variety), Sesame Oil/Gingelly Oil, Turmeric Powder, Virgin coconut oil",2025-03-30T14:36:36.929080
PSS EXPORTS Certified,ORG-1812-002495,Thoothukkudi,pssexports@gmail.com,"NO.4/98/2 OM SHANTHI NAGAR, Thoothukkudi, Tamil Nadu",NPOP,validfrom 28/02/2024,06/02/2025,"Ashwagandha root, Ashwagandha Root Powder, Ashwagandha TBC, Asparagus racemosus (Shatawar), Bacopa monnieri (Neera Brahmi), Bay Leaf, Black cumin, Cardamom, Celery Seed, Centella asiatica, Chilli powder, Cinnamon (Powder), Cinnamon bark, Cinnamon TBC, Convolvulus pluricaulis (Shankpushpi), Coriander Powder, Cumin Powder, Eclipta alba (Bhrigjraj/Bhringraj), Ginger sliced (dried), Ginger TBC, Ginger whole, Gudmar(Gynemema leaves), Guduchi (Tinospora Cordifolons), Gymnema powder, Henna (Lawsonia inermis/alba), Henna Powder, Liquorice powder, Liquorice TBC, Manjistha/Rubia cordifolia, Moringa Powder, Moringa Tea, Moringa dried leaves, Moringa leaves, Neem leaf powder, Neem leaves, Senna leaves, Senna Leaves Powder, Senna Leaves Tea Bag Cut (TBC), Senna pods, Senna Pods Powder, Senna Pods TBC, Terminalia bellirica/baheda, Triphala Powder, Tulsi leaves dry, Tulsi leaves powder, Turmeric Powder",2025-03-30T14:36:36.929331
PURE ARTIS Certified,ORG-2106-003216,Karur,pureartisindia@gmail.com,"No.99-B/1, Kamarajapuram North, Karur, Tamil Nadu",NPOP,validfrom 21/07/2023,20/07/2024,"Coconut, Coconut Desiccated, coconut Meat, Coconut milk, Coconut oil, Coconut powder/dried coconut powder, Coconut shred, Coconut Water, extra virgin coconut oil, Tender Coconut, Triglyceride Oil, Virgin coconut oil",2025-03-30T14:36:36.929570
PURPLE HILLS AGRO EXPORTS Certified,ORG-1010-002016,Theni,purplehillsagroexports@gmail.com,"13-9-112/U-30A,Periyakulam road, Genguvarpatty P.O, Theni, Tamil Nadu",NPOP,validfrom 27/04/2024,26/04/2025,"Alphonso Mango Pulp, Banana puree, Kesar Mango Pulp, Mango pulp, Mango pulp, Neelam Mango Pulp, Papaya puree, Pineapple juice, Senduram Mango Pulp, Totapuri Mango pulp",2025-03-30T14:36:38.701629
RAMONA COSMACEUTICALS Pvt. LIMITED Certified,ORG-2310-002483,Virudhunagar,ramonacosma07@gmail.com,"365/4 SANKARANKOIL ROAD, Rajapalayam Block, Virudhunagar, Tamil Nadu",NPOP,validfrom 11/11/2023,10/11/2024,"Amla powder, extra virgin coconut oil, Moringa Cake powder, Moringa capsule, Moringa dried leaves, Moringa oleifera Leaf powder, Moringa seed oil, Neem leaf powder, Neem oil, Pungai oil, Punnai Oil, Sesame Oil/Gingelly Oil, Virgin coconut oil",2025-03-30T14:36:38.701898
ROCKMOUNT ENTERPRISES PRIVATE LIMITED Certified,ORG-1911-003012,Chennai,ravi.raju@rockmountfoods.com,"Old No.5, New No.17, Sivanandam Colony, Chennai, Tamil Nadu",NPOP,validfrom 27/12/2023,26/12/2024,"Aseptic Alphonso Mango Puree, Aseptic Totapuri Mango Puree, Aseptic Totapuri Mango Puree Concentrate, Coconut, coconut Meat, Frozen Alphonso Mango Dice, Frozen Alphonso Mango Slice, Frozen Red Papaya Dice, Frozen Red Papaya Slice, Frozen Totapuri Mango Dice, Jackfruit, Papaya chunks, Papaya puree, Pineapple chunks, Pineapple dices, Pineapple juice concentrate, Pineapple Juice Single Strength, Pineapple Puree, Pineapple Slices, Watermelon",2025-03-30T14:36:38.702165
SAHUWALA FLOUR MILLS Certified,ORG-1906-001486,Coimbatore,srilekha.kumar@itc.in,"5/287-chennappachetty pudur, paduvampalli village, Coimbatore, Tamil Nadu",NPOP,validfrom 29/11/2023,11/11/2024,Wheat flour,2025-03-30T14:36:38.702405
SAKTI NATURALS PVT LTD Certified,ORG-2206-001740,Viluppuram,saktinat@gmail.com,"No-127/1B, Mariyamman Koil Street, Perambai Village, Viluppuram, Tamil Nadu",NPOP,validfrom 30/09/2023,26/08/2024,"Asparagus racemosus Extract, Brahmi-Bacopa monnieri- extract, Centella asciatica Extract, Emblica officinalis Extract, Mucuna pruriens Extract, Neem extract, Ocimum sanctum extract, Safed Musli - Extract, Terminalia chebula extract, Terminlia bellirica Extract, Tinospora cordifolia Extract, Withania Somnifera extract",2025-03-30T14:36:38.702647
Sanjivini Herbals Certified,ORG-2107-004005,Salem,sanjiviniherbals@gmail.com,"27/A,Kurumbar Street, Salem, Tamil Nadu",NPOP,validfrom 25/08/2023,03/08/2024,Mango (sliced dried),2025-03-30T14:36:38.702895
SARA IMPEX Certified,ORG-2305-001180,Thoothukkudi,saraimpex10@gmail.com,"1/134/2B, Mela Alangara Thattu, Melur, Thoothukkudi, Tamil Nadu",NPOP,validfrom 09/06/2023,08/06/2024,"Broken rice, Indian Organic Basmati Rice, Non-Basmati Rice",2025-03-30T14:36:38.703131
