Company Name,Certification ID,Location,Email,Address,Certifying Agency,Valid From,Valid To,Products,Scraped Timestamp
NISARG BIOSCIENCES PRIVATE LIMITED Certified,ORG-2012-003228,Hyderabad,ashwini@nisarg.net,"Plot No.92 & 93, Shed No.30 & 31, Phase -1, Street No-5, I.D.A Cherlapally, Hyderabad, Telangana",NPOP,validfrom 19/12/2023,18/12/2024,"Alcohol, Allium sativum dry extract, Allium sativum-arial part-powder, Amla powder, Arjun powder (Terminalia arjuna), Ashwagandha root, Asparagus racemosus-stem-powder, Azadirachta indica-leaves-dry extract, Bacopa monnieri-whole plant- dry extract, Bacopa monnieri-whole plant-powder, Basil extract, Black Pepper Powder, Centella asiatica-whole plant-dry extract, Centella asiatica-whole plant-powder, Commiphora mukul-Oleogum resin-dry extract, Emblica officinalis Fruit Dry extract, Emblica officinalis stem powder, Freeze dried garlic powder, Garcinia cambogia-fruit-dry extract, Garcinia cambogia-fruit-powder, Garcinia cambogia-leaves-powder, Ginger (G) herb powder, Ginger ExtractZingiber officinalis/, Glycyrrhiza glabra-root-dry extract, Glycyrrhiza glabra-root-powder, Gotukola-centella asiatica extract, Gymnema sylvestre-leaves-dry extract, Gymnema sylvestri-stem-powder, Karela/Bittergourd Powder, Momordica charantia-fruit-dry extract, Momordica charantia-Stem-powder, Mucuna pruriens blend-Stem+spent seeds powder, Mucuna pruriens-seed-dry extract, Mucuna pruriens-stem-powder, Neem leaf powder, Ocimum sanctum-leaves-dry extract, Ocimum sanctum-leaves-powder, Pepper Oleoresins, Shudda Guggulu Powder, Terminalia arjuna-leaves-powder, Terminalia bellirica powder, Terminalia chebula-leaves-powder, Tinospora cordifolia stem dry extract, Tinospora cordifolia stem powder, Tribulus terrestris extract, Tribulus terristris-arial part-powder, Trikatu dry extract, Triphala dry extract, Withania somnifera -root-dry extract, Withania somnifera-root-Powder, Zingiber officinalis-aerial part-powder",2025-03-30T14:36:53.722721
NSP INTERNATIONAL Certified,ORG-1907-001660,Hyderabad,nspinternational2015@gmail.com,"A - 1204, Sy No: 20 21 22, Aparna Towers, Hyderabad, Telangana",NPOP,validfrom 04/08/2023,14/07/2024,"Basmati rice, Bay Leaf, Bengal Gram Whole, Black gram white, Black gram/Urd (Vigna sp.), Black Pepper, Broken rice, Byadagi chilli, chana Dal, Chitkabra rajma himalayan, Chitra Kidney beans/Rajma (Phaseolus vulgaris), Cinnamon bark, Cloves, Cluster beans/ Guar, Coconut, Coconut oil, Dehydrated Ginger, Dilli Rajma Masala, Flattened Rice, Foxtail Millet, Green Cardamom, Green peas, Groundnut/Peanut, Guntur Chilli, Horse gram (Macrotyloma uniflorum), Idly rava, Jaggery, Jaggery powder, Kabuli Chana, Kodo/Kodon Millet, Little millet, Mace, Millet porridge, Moong Dal, Non-Basmati Rice, Nutmeg Whole, Poha / Chivda, Poha Flattened Rice, Proso millet, Puffed Rice Chivda, Punjabi Rajma, Quinoa, Ragi/Finger Millet grain, Rajma Chitra in brine, Rajma Sprouting, Rasam powder, Red Chilli (whole), Red Chilli Powder, Red Kidney beans/Rajma (Phaseolus vulgaris), Red Rice, Rice Flour, Rice hand pounded, Rice-Sona Masuri, Sambar Mix/ Sambar Powder, Sawan/Barnyard Millet, Suji/Semolina/ Cream of Wheat, Tur/ Toor Dal, Turmeric Powder, Wheat Porridge/Dalia (Roasted), White Kidney beans/Rajma (Phaseolus vulgaris)",2025-03-30T14:36:53.723015
NUTRA GRACE Certified,ORG-1903-000705,Hyderabad,saurabh.srivastava@organicindia.com,"3rd Floor, B-11/7 & B-11/8, IDA, Hyderabad, Telangana",NPOP,validfrom 16/05/2024,18/03/2025,"Flax Seed, Flax Seed oil, Flax seed oil capsules",2025-03-30T14:36:53.723298
Organikness Private Limited Certified,ORG-2307-001622,Karimnagar,sandeep@linkorganics.com,"14-2-71/1, 5 Incline, Godavarikhani,, Karimnagar, Telangana",NPOP,validfrom 25/09/2023,24/09/2024,"Agra Jaljeera Powder, Ajwain, Ajwain Powder, Ajwain/Bishop Weed seed, Alfalfa, Almond, Almond oil, Aloe Vera, Aloe Vera Juice, Alphonso Mango, Amaranth Flour, Amaranth roasted, Amaranth seed/ Ram dhana, Amaranth/Amaranthus/Thotakura, Amla, Amla ???Candy, Amla dried, Amla Juice, Amla powder, Amla whole dried, Aonla, Aonla Powder, Apricots, Arhar dal (Red gram/Pigeon pea), Asafoetida, Asafoetida powder, Ashwagandha Powder, Ashwagandha root, Ashwagandha Root Powder, Asparagus racemosus (Shatawar), Asparagus racemosus Powder, Asparagus racemosus-root-powder, Bajra flour/ Atta, Bajra porridge/Dalia, Bala powder, Banana dehydrated, Banana Fresh, Barley Flakes, Barley Flour, Barley Porridge/Dalia, Barley whole, Barley- Dehulled, Basil seeds, Basil/Tulsi, Basmati Paddy, Basmati rice, Basmati rice-brown, Basmati rice-white, Bay Leaf, Bay leaf powder, Bay leaves/Tejpatta, Beaten rice, Beet root, Beet Root powder, Bengal Gram Whole, Bengal Gram(Chana)Flour, Bitter Gourd, Black cumin, Black Cumin Powder, Black Gram De-husked, Black Gram Flour, black gram split white, black gram white whole, Black gram/Urd (Vigna sp.), Black Matpe (Black Urad Dal), Black Mustard Oil, Black Mustard Seed, Black Pepper, Black pepper (garbled), Black pepper (light black), Black pepper crushed, Black Pepper Powder, Black Sesame/Sesamum-seed quality, Bottle Gourd, Brahmi Powder, Brahmi/Bacopa monnieri, Brinjal?seeds, Broken rice, Brown gram/Gram/Chana (Cicer arietinum), Brown mustard, Brown Mustard Oil, Brown Rice, Brown rice flakes, Brown Rice flour, Buchanania lanzan Spreng (Cheerojee), Buck wheat (seed quality), Buckwheat Flour, Buckwheat- Dehulled, Cabbage lettuce (head lettuce), Cane molasses, Cane Sugar cubes, Cardamom, Cardamom Large (Black), Cardamom Powder, Carrot, Cashenut Classic, Cashew kernel (Shelled whole), cashew kernels (w180), cashew kernels (w210), cashew kernels (w240), cashew kernels (w320), Cashew nut (In shell), Cashew nut (roasted), Cashew Whole, Cashew-Split, Castor Oil (Edible grade), Cauliflower, chana Dal, Cherry/Cherries, Chia, Chickpea/Kabuli Chana (garbanzos), Chilli dried, Chilli powder, Chilli whole, Chitkabra rajma himalayan, Chitra Kidney beans/Rajma (Phaseolus vulgaris), Chives (Allium schoenoprasum), Chives Dehydrated, Cinnamon, Cinnamon (Powder), Cinnamon bark, Cinnamon bark fresh, Cinnamon bark powder, Cinnamon Leaves, Cinnamon nice bark, Cinnamon Tamala (Leaves), Cinnamon thick bark, Clove powder, Clove whole, Cloves, Cluster beans/ Guar, Coconut, Coconut (Dried), Coconut Desiccated, Coconut flakes, Coconut oil, Coconut oil cake, Coffee beans, Coffee Cherry-Arabica, Coffee Powder, Coffee Robusta Cherry, Cooked/ roasted/ cracked Corn, Cooked/ roasted/ cracked Linseed, Cooked/ roasted/ cracked Rapeseeds, Cooked/ roasted/ cracked Soyabean seeds, Coriander, Coriander Leaf Dehydrated, Coriander Powder, Coriander seed/whole, Coriander split, Corn Daliya/ Corn Porridge, Cowpea, Cowpea Red, Cowpea split, Cowpea white dal, Cowpea/Lobia whole(V.unguiculata/sinensis), Cucumber, Cucumber Seeds, Cumin (Black -seed quality), Cumin (Non-Black -seed quality), Cumin Powder, Cumin seed, Cumin whole, Dal masala powder - hot, Dashamoola TBC, Dates-Fresh (excluding wet dates), Dates-Hard (chhohara), Dates-Soft (khayzur or wet dates), Dehulled Foxtail Millet, Dehulled Pearl Millet, Dehulled Sorghum, Dehydrated Bitter Gourd, Dehydrated Curry leaves powder, Dehydrated Garlic Flakes, Dehydrated garlic powder, Dehydrated Ginger Powder, Dehydrated Green / Red Chilly Powder, Dehydrated Mango, Dehydrated onion powder, Dehydrated Orange Flakes, Dehydrated Pineapple, Dehydrated Pink/Red Onion Flakes, Dehydrated Potato Flakes, Dehydrated Tamarind Powder, Dilli Paneer Masala, Dried Cardamom, Dried Clove, Dried Curry leaves, Dried garlic, Dried mango slices, Dried nutmeg shelled, Dried pepper-Green, Dried potato chips, Drum Stick powder, Drumstick, Dry rose petals-Red, Dry/Dehydrated fenugreek leaves, Durum Wheat (seed quality), Eclipta alba (Bhrigjraj/Bhringraj), extra virgin coconut oil, Fennel (other than seed), Fennel Powder, Fennel Seed, Fennel Seed - Roasted, Fennel/saunf, Fenugreek, Fenugreek Crushed, Fenugreek Powder (Methi Powder), Fenugreek Seed (Methi Seed), Finger millet flour, Flax Seed, Flax Seed oil, Flax seed powder, Flaxseed, Foxtail Millet, Garlic, Garlic Dehydrated, Garlic flakes, Garlic paste, Garlic Powder, Ginger Candy, Ginger Flakes, Ginger Fresh, Ginger paste, Ginger Powder, Ginger sliced (dried), Ginger whole, Ginger whole (dried), Gluten Free Daliya, Gokshura Fruit (Tribulus terrestris), Gram Flour/Besan, Green Cardamom, Green Cardamom (Bulk), Green Cardamom Powder, Green Chana (Gram), Green chilli dry, Green Chilli Flakes, Green chilli fresh, Green Chilli Powder (dry), Green Chilly, Green Gram Flour, Green gram powder/ Moong Dal Powder, Green gram split yellow/Moong dal-yellow, Green Gram Whole (Moong Sabut), Green gram/chana/Moong (Vigna sp.), Green gram/Moong dhuli, Green Moong Dal, Green peas, Green pepper (dehydrated), Green pepper powder, Green Pepper-fresh, Green Pepper/bell pepper, Green Tea, Groundnut chikkies, Groundnut/Peanut, Groundnut/Peanut Oil (Deodorized-Salad Oil)-edible grade, Groundnut/Peanut oil (Edible grade), groundnut/peanut roasted, Guduchi (Tinospora Cordifolons), Horse gram (Macrotyloma uniflorum), Idli Flour/powder, Indian curry leaves, Indian Organic Basmati Rice, Indian Organic Brown Basmati Rice, Jackfruit-Canned, Jaggery, Jaggery cube, Jaggery liquid, Jaggery powder, Jowar, Jowar flour, Jowar Porridge, Kabuli Chana, Kali Musli (Curculigo orchioides), Kalmegh powder (Andrographis paniculata), Kalonji/nigella, Kasuri methi, Kodo/Kodon Millet, Kokum/Garcinia, Lemon Fresh, Lemon grass root powder, Lemon juice, Lemon Powder, Lemongrass, lemongrass dehydrated, Lentil, Lentil dal, Lentil Flour, Lime Leaves Powder, Little millet, Mace, Mace Powder, Maida, Maize (Corn), Maize (Corn) Flake, Maize fodder, Maize/ corn porridge (Dalia), Maize/Corn flour, Malka Whole, Mango (fresh), Mango dried, Mango Flour/Powder, Mango Powder/ Aamchur, Manjista, Martynia annua (small fruit devil claw), Masala cashew, Masoor (Lens Culinaris), Masoor Dal, Masoor Dal-Split with out Shell, Masoor Flakes, Masur/Masoor dhuli, Matki/Moth Bean, Methi leaf/fenugreek leave, Millet Flour, Millet porridge, Moong Dal, Moong dal (Vigna radiata (Extract), Moong Dal Flakes, Moong Dal Plain, Moong dal-Split, Moong Dal-Split with shell, Moong masala Papad, Moong papad (Plain), Moringa Powder, Moringa dried leaves, Moringa oleifera Leaf powder, moth dal, Moth Dhuli, Multi grain Atta, Muskmelon seeds, Mustard, Mustard black powder, Mustard cake, Mustard oil (aroma/E. Oil), Mustard Oil (Refined), Mustard Powder, Mustard Seeds, Mustard small, Natural sesame seeds, Neem bark, Neem leaves, Neem powder, Non-Basmati Paddy, Non-Basmati Rice, Nutmeg (Shelled), Nutmeg Powder, Nutmeg Whole, Oat - Dehulled, Oat flour, Oats (Flakes), Oats (Other than seed/grain), Oats (Rolled grains), Okra/Bhindi, Olive oil, Olive Oil Edible grade, Olive Oil Virgin, Olives Fresh, Onion, Onion (Powder), Onion flakes, Onion Fresh/ kanda, Orange, Oregano, Oregano leaves, Organic Broken Rice, Out Shelled Raw Cashew nuts, Paddy husk, Paddy-Sona Masuri, Papad/ plain papadum, Papaya (C.papaya), Paprika (Capsicum annuum), Pea- Dried, Pearl Millet/Bajra, Pepper long/Pippali (Piper longum), Pigeon pea, Pigeon pea/arhar whole, Pineapple, Pistachios, Poha / Chivda, Poha Flattened Rice, Pomegranate (fresh), Pomegranate dried seeds, Pomegranate seed powder, pomegranate seeds/anardana, Poppy seeds, Potato, Potato Dehydrated, Potato Powder, Proso millet, Psyllium husk (isobgul), Psyllium husk powder, Psyllium seed (isobgul), Puffed Rice brown, Puffed Rice Chivda, Pumpkin Seeds, Pumpkins (Fresh), Punjabi Rajma, Purple cabbage, Quinoa, Radish, Radish (White), Ragi (Finger Millet- other than seed), Ragi Flour, Ragi/Finger Millet grain, Raisins/Kismis, Rama Tulsi-Ocimum sanctum, Rapeseed Oil, Rapeseed/Rai/Rye, Rasam powder, Raw Cashewnut Kernels, Red Chilli (whole), Red Chilli Flakes, Red Chilli Powder, Red Flattened Rice, Red Gram, Red Kidney beans/Rajma (Phaseolus vulgaris), Red Lentil, Red onion powder, Red Rice, Red Rice Flour, Red Rice Paddy, Rice bran, Rice Flakes, Rice Flour, Rice hand pounded, Rice Porridge/dalia, Rice Puffed, Rice Sonamasuri Brown, Rice Sonamasuri Hand pound, Rice-Sona Masuri, Roasted Almonds, Roasted bengalgram dal, Roasted Gram/ chana, Roasted wheat, Rose, Rosemary, Sabji Masala, safflower cake, Safflower Seed Oil (Kardi Seed Oil), Saffron, Sapota dried/dehydrated, Sapota fresh (chico), Sattu, Sawan/Barnyard Millet, Sesame chikkies, Sesame Oil/Gingelly Oil, Sesame powder, Sesame white dehulled, Sesame/Sesamum, Shahi Jeera/Cumin, Sorghum, Sorghum Flour, Sorghum Grain, Soyabean/Soybean Flour, Soyabean/Soybean Oil-cake(defatted variety), Soyabean/Soybean Oil-cake(expeller variety), Soyabean/Soybean White, Soybean, Soybean Nuggets, Soybean Whole, Soybean/soyabean oil, Spearmint - Mentha spicata- TBC, Special Turmeric Powder, Split Chickpea/Kabuli Chana (garbanzos), Split Gram/Chana (Cicer arietinum), Split Green gram/Moong (Vigna sp.), Split Lentil, Split Pigeon pea/arhar/Red gram, Star anise, Strawberries/Strawberry fresh, Strawberries/Strawberry Puree, Sugar, Sugar (Brown/Natural), Sugarcane, Suji/Semolina/ Cream of Wheat, Sunflower, Sunflower Flour, Sunflower oil: edible grade, Sunflower Seed Oil, Sunflower Seeds- Dehulled, Sunflower seeds: Of seed quality, Sweet Lime, Sweet lime Juice Powder, Tamarind dry (Imli), Tamarind fresh seeded(Imli), Tamarind Powder (Imli), Tamarind/Imli (T.indica), Terminalia bellirica powder, Thymes, Tomatoes (Fresh), Triphala Powder, Tulsi Powder, Tur/ Toor Dal, Turmeric Dried, Turmeric flakes, Turmeric Powder, Turmeric whole-dried, Turmeric Whole-fresh, Urad (phasleolus mungo) Black gram, Urad Dal Black Split, Urad Dal Split, Urad Dal-Spilt with Shell, Urad Dal-Split without Shell, Urad dal-Whole(White), Urad dal/Split Black gram, Urad dhuli, Urad Whole(black), Urd papad, Vegetable powder/ flakes, Virgin coconut oil, walnut, Walnut kernels, WALNUT PREPARATIONS, Walnuts: In Shell, Walnuts: Shelled, Water Melon Seeds, Wheat, Wheat (seed quality), Wheat Flakes, Wheat flour, Wheat flour/Atta (Machine Milled), Wheat grain, Wheat Maida, Wheat Pasta, Wheat Porridge/Dalia, Wheatgrass, Wheatgrass powder, White Cane Sugar, White Kidney beans/Rajma (Phaseolus vulgaris), White Pepper, White pepper crushed, White Pepper powder, White Rice flour, White Sesame/Sesame, Whole Wheat Atta Premium, Yellow mustard, Yellow Mustard Powder/ ground",2025-03-30T14:36:53.723636
Pomenate Private Limited Certified,ORG-2401-000250,Hyderabad,pomenate.in@gmail.com,"6-1-145&149, F No-410, Saraswathi Residency,Padmarao Nagar, Musheerabad Circle No 15, Hyderabad, Telangana",NPOP,validfrom 16/03/2024,15/03/2025,"Ajwain, Anise/Aniseed (seed), Arhar dal (Red gram/Pigeon pea), Bajra flour/ Atta, Barley whole, Bengal Gram Whole, Bengal Gram(Chana)Flour, Black Gram Flour, black gram split white, black gram white whole, Black gram/Urd (Vigna sp.), Black Pepper, Buckwheat (other than seed), Cardamom, chana Dal, Cinnamon, Cloves, Coconut oil, Coriander seed/whole, Cowpea, Cowpea split, Cumin seed, Dry/Dehydrated fenugreek leaves, Fennel/saunf, Fenugreek Powder (Methi Powder), Fenugreek Seed (Methi Seed), Foxtail Millet, Foxtail Millet Flour, Garlic, Garlic flakes, Ginger Powder, Ginger TBC, Green Cardamom, Green gram split yellow/Moong dal-yellow, Green Gram Whole (Moong Sabut), Green peas, Groundnut/Peanut Oil (Crude), Jaggery, Jaggery cube, Jaggery powder, Kabuli Chana, Lentil, Lentil dal, Little millet, Mace, Millet Flour, Multi grain Atta, Mustard Oil (crude), Nutmeg Whole, Onion (Powder), Onion flakes, Pearl Millet/Bajra, Proso millet, Quinoa, Ragi Flour, Ragi/Finger Millet grain, Red Chilli (whole), Red Gram, Red Kidney beans/Rajma (Phaseolus vulgaris), Rice-Sona Masuri, Safflower Seed Oil (Kardi Seed Oil), Sawan/Barnyard Millet, Sesame Oil/Gingelly Oil, Sorghum, Sorghum Flour, Split Green gram/Moong (Vigna sp.), Star Anise, Sunflower Seed Oil, Turmeric Powder, Turmeric whole-dried, Urad dal/Split Black gram, Wheat",2025-03-30T14:36:53.723941
PRAGATHI ORGANIC MACS Certified,ORG-2302-000348,Adilabad,heeralal@chetnaorganic.com,"ASHWINI Complex H.No: 8-67/1 Fakeergutta, Mandal Utnoor, District: Adilabad-TS Pin No: 504311, Adilabad, Telangana",NPOP,validfrom 19/03/2024,19/03/2025,"Black gram/Urd (Vigna sp.), Green Gram Whole (Moong Sabut), Jawar (seed quality), Raw Cotton, Red Gram, Soyabean/Soybean White (Seed Quality)",2025-03-30T14:36:53.724223
PRAKARA ENGINEERS PRIVATE LIMITED Certified,ORG-2312-003053,Hyderabad,eprakara@gmail.com,"8-1-284/OU/294,O U Colony,, Hyderabad, Telangana",NPOP,validfrom 13/02/2024,12/02/2025,"1st Bites-Rice, black gram split white, Brown Rice, Chilli Chatpata Peanuts, Coconut oil, Dehulled Foxtail Millet, Dehulled millets, Dehydrated Green / Red Chilly Powder, Finger millet flour, Foxtail Millet, Green Gram Whole (Moong Sabut), Groundnut/Peanut Oil (Crude), Jaggery, Jaggery powder, Jowar, Jowar Porridge, Kodo Millet Popped, Little millet, Mix millet flour, Moong Dal, Natural Honey, ORGANIC WHITE TRADITIONAL BASMATI RICE, Pearl Millet/Bajra, Quinoa, Ragi (Finger Millet-seed quality), Red Rice, Safflower Seed Oil (Kardi Seed Oil), Sawan/Barnyard Millet, Sugar (Brown/Natural), Sunflower oil: edible grade, Tur/ Toor Dal, Urad dal-Whole(White), Wheat flour",2025-03-30T14:36:53.724494
PRATHISTA INDUSTRIES LIMITED Certified,ORG-1701-000132,Yadadri Bhuvanagiri,santosh@prathista.com,"Sy. No. 273 & 274,, Yadadri Bhuvanagiri, Telangana",NPOP,validfrom 19/04/2024,20/02/2025,"Glucose Liquid, Maize starch, Maize/Corn flour, Manioc (cassava) starch, Organic Broken Rice, Rice Flour, Roasted wheat, Vinegar, Wheat, Wheat, Wheat flour, Wheat Seed, Wheat starch, Xanthium gum, Yeasts",2025-03-30T14:36:55.488050
PRIMA FOODTECH PRIVATE LIMITED Certified,ORG-1812-002514,Medak,sourcing@motherindiafarms.com,"Sy. No:134/A,134/E,240 & 241, Muppireddypally Village, Medak, Telangana",NPOP,validfrom 09/01/2024,08/01/2025,"Amla, Bulbs (Fruits), Coconut chips, Frozen Alphonso Mango Dice, Frozen Alphonso Mango Slice, Frozen Red Papaya Slice, Frozen Totapuri Mango Dice, Ginger Cube, Ginger whole, Individual quick frozen Mango, Individual quick frozen Papaya, Individual quick frozen Pineapple, Jackfruit, Pineapple dices",2025-03-30T14:36:55.488360
ROA FOOD AND FIBER INDIA PRIVATE LIMITED Certified,ORG-2202-000665,Hyderabad,info@roaindia.com,"1/8-725/A/1/25/502, BALAJI BHAGYANAGAR APARTMENT, NALLAKUNTA,, Hyderabad, Telangana",NPOP,validfrom 14/06/2023,24/05/2024,"Bajra flour/ Atta, Basmati rice, Bengal Gram Whole, Black gram/Urd (Vigna sp.), chana Dal, Coconut oil, Gram Flour/Besan, Green Gram Whole (Moong Sabut), Groundnut/Peanut, Groundnut/Peanut oil (Edible grade), Jaggery, Jowar, Jowar flour, Maize (Corn), Masoor Dal, Moong Dal, Mustard Oil (Refined), Ragi (Finger Millet- other than seed), Ragi Flour, Raw Cotton, Red Gram, Rice Sonamasuri Brown, Sesame Oil/Gingelly Oil, Soybean, Sunflower Seed Oil, Tur/ Toor Dal, Urad dal-Whole(White), Urad dal/Split Black gram, Wheat, Wheat flour",2025-03-30T14:36:55.488619
SAI KRISHNA TEJA ENTERPRISES Certified,ORG-2303-000572,Hyderabad,skte2106@gmail.com,"Ground Floor, G-05, teja's Dream plaza, , Defence Colony, Sainikpuri, Hyderabad, Telangana",NPOP,validfrom 30/05/2023,29/05/2024,"Ajwain, Ajwain Powder, Alfalfa, Almond, Almond oil, Amaranth Flour, Amaranth seed/ Ram dhana, Amla powder, Asafoetida, Asafoetida powder, Ashwagandha Powder, Asparagus racemosus (Shatawar), Bajra flour/ Atta, Bajra porridge/Dalia, Banana dehydrated, Barley Flakes, Barley Flour, Barley- Dehulled, Basil seeds, Basil/Tulsi, Basmati rice, Basmati rice-brown, Basmati rice-white, Bay leaf powder, Bay leaves/Tejpatta, Beaten rice, Beet Root powder, Bengal Gram Whole, Black cumin, Black Cumin Powder, black gram split white, black gram white whole, Black gram/Urd (Vigna sp.), Black Matpe (Black Urad Dal), Black Pepper, Black Sesame/Sesamum-seed quality, Brahmi Powder, Broken rice, Brown gram/Gram/Chana (Cicer arietinum), Brown Rice, Buck wheat (seed quality), Buckwheat Flour, Butterfly pea (Clitoria ternatea)-fresh, Cardamom Large (Black), Cardamom Powder, Cashew Whole, Cashew-Split, Castor Oil, Castor Oil (Edible grade), chana Dal, Chia, Chitra Kidney beans/Rajma (Phaseolus vulgaris), Cinnamon, Cinnamon (Powder), Cinnamon bark, Cinnamon bark powder, Clove powder, Clove whole, Coconut Desiccated, Coconut oil, Coffee Powder, Coriander Powder, Coriander seed/whole, Corn Daliya/ Corn Porridge, Cowpea/Lobia whole(V.unguiculata/sinensis), Crystal Sugar, Cumin Powder, Cumin whole, Dates-Soft (khayzur or wet dates), Dehulled Foxtail Millet, Dehydrated Ginger, Dehydrated onion powder, Dehydrated Tamarind Powder, Fennel Powder, Fennel Seed, Fenugreek, Fenugreek Powder (Methi Powder), Fiber Harmony-Whole Husk Psyllium, Flattened Rice, Flax Seed, Flax Seed oil, Flax seed powder, Foxtail Millet, Foxtail Millet Flour, Garam Masala, Garlic, Garlic paste, Garlic Powder, Ginger Flakes, Ginger paste, Ginger Powder, Gram Flour/Besan, Green Cardamom, Green Cardamom Powder, Green chilli dry, Green gram split yellow/Moong dal-yellow, Green Gram Whole (Moong Sabut), Green peas, Green Tea, Groundnut/Peanut, Groundnut/Peanut oil (Edible grade), Hibiscus tea, Himalayan Multiflower honey, Idli boiled white rice, Idli Flour/powder, Idly rava, Indian Organic Tea, Jaggery, Jaggery cube, Jaggery liquid, Jaggery powder, Jowar, Jowar flour, Jowar Masala, Kabuli Chana, Kalonji/nigella, KODO Millet Flour, Kodo Millet Popped, Kokum/Garcinia, Lemon grass root powder, Lemon Grass Tea, Lemon Powder, Lentil, Lentil dal, Little millet, Mace, Mace Powder, Maida, Maize (Corn), Maize (Corn) Flake, Maize/Corn flour, Mango Powder/ Aamchur, Manjista, Masoor Dal, Masoor Dal-Split with out Shell, Methi atta, Millet Flour, Millet porridge, Mix Dal, Mix millet flour, Moong dal-Split, Moringa Powder, Moringa Tea, moth dal, Multi Flour Nutri Atta, Multi grain Atta, Muskmelon seeds, Mustard Big, Mustard Oil (Refined), Mustard Powder, Mustard small, Natural Honey, Neem powder, Niger Seed Oil, Non-Basmati Rice, Nutmeg (Shelled), Nutmeg Powder, Nutmeg Whole, Oat - Dehulled, Oats (Rolled grains), Olive oil, Olive Oil Edible grade, Olive Oil Virgin, Onion (Powder), Pacharatna Dal, Palm Jaggery, Palmyra sugar, Papaya Juice Powder, Papaya leaves powder, Pearl Millet/Bajra, Pepper long/Pippali (Piper longum), Peppermint tea cut, Pigeon pea/arhar whole, Pistachios, Poha Flattened Rice, Poppy seeds, Processed Wild/Forest Honey, Proso millet, Psyllium husk (isobgul), Psyllium husk powder, Puffed Rice Chivda, Pumpkin Seeds, Quinoa, Ragi flakes, Ragi Flour, Ragi Vermicelli, Ragi/Finger Millet grain, Raisins/Kismis, Rasam powder, Raw Honey, Red Chilli (whole), Red Chilli Powder, Red Flattened Rice, Red Rice, Rice bran, Rice Flour, Rice hand pounded, Rice Rava, Rice Sonamasuri Brown, Rice Sonamasuri Hand pound, Roasted Gram/ chana, Rose Tea, Safflower Seed Oil (Kardi Seed Oil), Saffron, Sambar Mix/ Sambar Powder, Sattu, Sawan/Barnyard Millet, Sennna auriculata(L.)Roxb.(Tea senna), Sesame Oil/Gingelly Oil, Shahi Jeera/Cumin, Sorghum, Soyabean/Soybean Flour, Spearmint - Mentha spicata- TBC, Special Turmeric Powder, Split Gram/Chana (Cicer arietinum), Star anise, Sugar, Sugar (Brown/Natural), Suji/Semolina/ Cream of Wheat, Sunflower oil: edible grade, Sunflower Seeds- Dehulled, Tamarind Powder (Imli), Tur/ Toor Dal, Turmeric Dried, Turmeric Powder, Turmeric whole-dried, Urad Dal Black Split, Urad Dal Split, Urad dal-Whole(White), Virgin coconut oil, walnut, Wheat Bran, Wheat Flakes, Wheat flour, Wheat Maida, Wheat Pasta, Wheat Porridge/Dalia, Wheatgrass, Wheatgrass powder, White flattened Rice, White pea beans - Phaseolus angularis, White Pepper, White Rice flour, White Sesame/Sesame, Whole Wheat Atta Premium, Yellow mustard, Yellow Mustard Powder/ ground",2025-03-30T14:36:55.488893
Shri Kartikeya Pharma Certified,ORG-2203-000779,Hyderabad,logistics@ixoreal.com,"Facility Address: Plot No: A-1, Green Industrial Park, TSIIC, Polepally (V), Jedcherla Mahaboob Nagar District, Telangana, Hyderabad, Pin code-509301, Hyderabad, Telangana",NPOP,validfrom 05/03/2024,04/03/2025,"Ashwagandha Extract, Ashwagandha root, Ashwagandha Root Extract, Ashwagandha Root Powder",2025-03-30T14:36:55.489143
Shri Kartikeya Pharma (SEZ UNIT) Certified,ORG-1908-002005,Mahbubnagar,info@ixoreal.com,"Plot no: S-18 TSIIC Ltd, Mahbubnagar, Telangana",NPOP,validfrom 24/08/2023,23/08/2024,"Ashwagandha Extract, Ashwagandha root, Ashwagandha Root Extract, Ashwagandha Root Powder",2025-03-30T14:36:55.489384
SPISYS LIMITED Certified,ORG-2101-000036,Sangareddy,shwethakr@imocontrol.in,"164.165.178.179, Sangareddy, Telangana",NPOP,validfrom 16/01/2024,15/01/2025,"Decaffeinated Black tea, Decaffeinated Green tea",2025-03-30T14:36:55.489618
