Company Name,Certification ID,Location,Email,Address,Certifying Agency,Valid From,Valid To,Products,Scraped Timestamp
RAPID OVERSEAS Certified,ORG-1210-001036,Mahesana,info@rapidoverseas.co.in,"1336/1, Parth Industrial Estate, Near Gujcomasol, Unjha Unava Highway, Mahesana, Gujarat",NPOP,validfrom 22/11/2023,28/10/2024,"Amaranth Flour, Amaranth seed/ Ram dhana, Amaranth/Amaranthus/Thotakura, Basil seeds, Black cumin, Chia, Fennel Seed, Fenugreek Seed (Methi Seed), Flax Seed, Flax/Linseed, Flaxseed, Foxtail Millet, Kalonji/nigella, Lentil, Quinoa, Sorghum",2025-03-08T10:24:30.813473
REFRESH WELLNESS PRIVATE LIMITED Certified,ORG-2012-003256,Surat,jitendra.taparia@njgroup.in,"KALPESH H. MEHTA,502,2nd FLOOR, B TOWER UDHNA UDHYOGNAGAR SANGH COMMERCIAL COMPLEX, ROAD NO 10, Surat, Gujarat",NPOP,validfrom 23/01/2024,22/01/2025,"Agra Jaljeera Powder, Agra Pani Poori Masala, Ajwain, Almond, Aloe Vera Juice, Amaranth seed/ Ram dhana, Amla ???Candy, Amla Juice, Apple Walnut Chutney, Apricot Chutney, Arhar dal (Red gram/Pigeon pea), Bajra (other than seed), Bajra flour/ Atta, Bajra Khichda, Bajra Masala, Barbeuqe Seasoning, Barley Flour, Barley Porridge/Dalia, Barley whole, Barley- Dehulled, Bay Leaf, Black Pepper, Black Pepper Powder, Black sesame, Brown gram/Gram/Chana (Cicer arietinum), Brown mustard, Brown Rice, Buckwheat (other than seed), Buckwheat Flour, Buckwheat- Dehulled, Cardamom Large (Black), Carrot Ginger Soup, cashew kernels (w240), chana Dal, Chana Green Chilli podina, Chana Green Chilli Tomato, Chana zor garam, Chat masala, Chia, Chickpea/Kabuli Chana (garbanzos), Chunky Tomato Soup, Cinnamon, Cinnamon (Powder), Clove powder, Coconut flakes, Coconut oil, Coffee Powder, Coriander Powder, Coriander seed/whole, Coriander split, Cowpea Red, Cowpea white dal, Cowpea/Lobia whole(V.unguiculata/sinensis), Cream of Millet Soup with Almonds, Cream of Pumpkin Soup, CTC Tea, Cumin Powder, Cumin whole, Curried Moong Dal Soup, Curry leaf/leaves, Dal Tadka, Dates & Tamaring Chutney, Dates-Soft (khayzur or wet dates), Dehydrated onion powder, Dehydrated Tamarind Powder, Dehydrated Tomato powder, Dilli Chana Masala, Dried Clove, Fennel Seed, Fenugreek Powder (Methi Powder), Fenugreek Seed (Methi Seed), Flax Seed, French Lentil Soup, Fruit vinegar, Garam Masala, Garlic chutney, Garlic Powder, Ginger Powder, Gram Flour/Besan, Green Cardamom, Green Cardamom Powder, Green Chilli Powder (dry), Green Gram Whole (Moong Sabut), Green gram/Moong dhuli, Green Tea, Groundnut/Peanut oil (Edible grade), Gujarati Tea Masala, Indian Organic Basmati Rice, Italian Seasoning, Jaggery, Jaggery powder, Jeera Dhania Mix Powder, Jowar, Jowar flour, Jowar Masala, Kalonji/nigella, Kasuri methi, Khakra, Lemon Chilli Chutney, Mace, Maize (Corn) Flake, Maize/Corn flour, Mango chutney sweet, Mango Powder/ Aamchur, Masala Tea with Spices, Masoor (Lens Culinaris), Masoor Dal, Masur/Masoor dhuli, Matki/Moth Bean, Mexican Seasoning, Mint Leaves Dehydrated, Mix Dal, Mixed fruit chutney, Moong Chawal Ki Khichdi, Moong dal-Split, Moringa Powder, Moth Dhuli, Multi grain Atta, Multigrain bread/Toast, Mumbai Pau Bhaji Masala, Museli Mix, Mustard - Black, Non-Basmati Rice, Nutmeg (Shelled), Nutmeg Powder, Nuts & Honey Bars, Oat Meal Cookies, Oats (Flakes), Oregano, Parsley, Pea Pulse (Pisum sativum), Peanut Butter Creamy, Peshawari Biryani Masala, Peshawari Tikka Masala, Pineapple chutney, Pink Lentil Soup, Plain khichdi, Poha / Chivda, Psyllium husk (isobgul), Pumpkin Seeds, Punjabi Rajma, Quinoa, Ragi Flour, Ragi/Finger Millet grain, Raisins/Kismis, Raw Honey, Red Chilli (whole), Red Chilli Flakes, Red Chilli Powder, Red Kidney beans/Rajma (Phaseolus vulgaris), Red Lentil, Red onion powder, Red Rice, Rice Flour, Roasted Gram/ chana, Roasted Tomato Soup with Coconut Cream, Roasted wheat, Rose water/hydrosol, Rusks, Sabji Masala, Saffron, Salad Seasoning, Sambhar Powder, Seed Mix, Sesame ?jaggery balls, Sesame Oil/Gingelly Oil, Sesame white dehulled, Sesame/Sesamum, Shahi Jeera/Cumin, Soybean, Spicy Mango Chutney, Sugar, Sugar (Brown/Natural), Suji/Semolina/ Cream of Wheat, Sunflower oil: edible grade, Sunflower Seeds- Dehulled, Tamarind Powder (Imli), Thai Seasoning, Tomato ketchup, Turmeric Powder, Urad Dal Black Split, Urad Dal Split, Urad dal-Whole(White), Urad dhuli, Walnut kernels, Walnuts: Shelled, Water Melon Seeds, Wheat Bran, Wheat Flakes, Wheat flour, Wheat grain, Wheat Maida, Wheat Pasta, Wheat Porridge/Dalia, White Pepper, White Pepper powder, Yellow mustard",2025-03-08T10:24:30.813760
Reroot Organic Private Limited Certified,ORG-2211-003922,Patan,sunil@geo-fresh.com,"Survey No.129(1), Sidhpur-Patan Highway, Village-Karan, Patan, Gujarat",NPOP,validfrom 12/12/2023,28/11/2024,"Aloe Vera, Basil extract, Beet Root powder, Castor Oil, Cumin seed, Fennel Extract, Garlic, Ginger ExtractZingiber officinalis/, Glycerine, Lauric Acid, Lecithin, Lemon juice, Moringa oleifera leaves extract, Neem leaves, Papaya (C.papaya), Rose Extract, Soya lecethin, Soybean/soyabean oil, Sunflower Seed Oil, Turmeric extract",2025-03-08T10:24:30.814004
Reroot Organic Private Limited Certified,ORG-2007-001434,Patan,sunil@geo-fresh.com,"Plot No. 223, GIDC Sidhpur, Ahmadabad-Palanpur State Highway, Patan, Gujarat",NPOP,validfrom 15/12/2023,22/09/2024,"Acacia arabica powder, Adhatoda vasica Extract (Vasaka Extract), Ajwain, Ajwain Powder, Ajwain Seed Oil, Alfalfa, Alfalfa extract, Alfalfa powder, All spice powder, Allspice, Almond, Almond oil, Aloe Vera, Aloe vera extract, Aloe Vera leaves, Aloe Vera Powder, Amaranth oil, Amaranth/Amaranthus/Thotakura, Amla, Amla powder, Ananthamool Powder/Sariva Powder(Hemidesimus In.po, Annatto, Annatto extract, Annatto Powder, Aonla/Amla Extract, Arjun powder (Terminalia arjuna), Arrow Root, Arrowroot powder, Asafoetida, Asafoetida powder, Ashwagandha, Ashwagandha Extract, Ashwagandha Powder, Ashwagandha TBC, Asparagus racemosus (Shatawar), Asparagus racemosus Extract, Asparagus racemosus Powder, Barbeuqe Seasoning, Basil (Ocimum Sanctum), Basil oil ( Ocimum basillicum), Bay Leaf, Bay leaf powder, Beet, Beet root, Beet root Juice Powder, Beet Root powder, Bengal Gram Whole, Bengal Gram(Chana)Flour, Berberis Aristata(Daru Haldi), Bixa Orellana, Black cumin, Black Cumin Powder, Black Pepper, Black pepper oil, Black Pepper Powder, Black sesame, Black Sesame/Sesamum, Black Sesame/Sesamum-seed quality, Boswella serrata, Boswellia serrata, Boswellia serrata oil, Brahmi/Bacopa monnieri, Brahmi/Bacopa monnieri Powder, Brown mustard, Buck wheat (seed quality), Buckwheat Flour, Buckwheat- Dehulled, Cardamom, Cardamom Oil, Cardamom Powder, Cardamom seed, Carrot, Carrot Dehydrated, Carrot Juice Powder, carrot seed oil, Castor Flour, Castor Oil, Celery Oil, Celery Powder, Centella asiatica, Chamomile powder, Chia, Chickpea/Kabuli Chana (garbanzos), Chicory Root Powder, Chicory roots, Chicory TBC, chilli flakes, Cinnamon, Cinnamon (Powder), Cinnamon bark, Cinnamon oil, Clove oil, Clove powder, Cloves, Coconut chips, Coconut Desiccated, Coconut flakes, Coconut oil, Coconut oil cake, Coleus Forskohlii, Coleus Forskohlii extract, Coleus root powder, Convolvulus pluricaulis Powder, Coriander, Coriander Powder, Cumin Extract, Cumin oil, Cumin Powder, Cumin seed, Curcuma Powder, Curry Leaf powder, Curry leaf/leaves, curry powder, Daruharidra (Berberis aristata) Powder, Dehydrated Curry leaves powder, Dehydrated Spinach powder, Dill Powder (Aowa), Dill Seed (Aowa), Dry rose petals-Rose, Dry/Dehydrated fenugreek leaves, Eucalyptus globulus powder, Eucalyptus leaves, Eucalyptus oil, Fennel Extract, Fennel Oil, Fennel Powder, Fennel/saunf, Fenugreek extract, Fenugreek Powder (Methi Powder), Fenugreek Seed (Methi Seed), Flax Seed, Flax seed powder, Flax/Linseed, Flax/Linseed Meal, Flax/Linseed Oil, Frankincense-Boswellia sereta-powder, Galanga Powder, Garam Masala, Garcinia Indica Powder, Garcinia powder/Extract, Garlic, Garlic extract, Garlic Granules, Garlic Oil, Garlic Powder, Ginger (1) extract powder, Ginger oil, Ginger Powder, Ginger sliced (dried), Ginger TBC, Ginger whole, Glycerine, Glyzerizha glabra (Licorice), Gotukola Powder, Gotukola-centella asiatica extract, Gram Flour/Besan, Green pepper (dehydrated), Green tea extract, Groundnut meal, Groundnut/Peanut, Groundnut/Peanut oil (Edible grade), Guar gum powder, Guar Seeds, Guar Seeds, Guava extracts (Psidium Gauva), Guggal powder, Gymnema, Gymnema extracts, Gymnema powder, Harjor powder, Hemidesmus indicus(L.)R.Br.(Sarsaparilla), Henna Leaves, Henna Powder, Holy basil, Holy basil extract, Holy Basil powder, Hulled Sesame/Sesamum, Indian sarsaparilla, Italian Seasoning, Jaggery, Jaggery powder, Jawar (seed quality), Kalonji/nigella, Karela/Bittergourd Powder, Lantana camara extract, Lauric Acid, Lecithin, Lemon juice, Lemon peel dried, Lemon Peel extract, lemon peel powder, Lemongrass, Lemongrass oil, Lemongrass powder, Liquorice powder, Liquorice TBC, Lobelia, Maize (Corn), Maize Meal, Maize starch, Maize/Corn Oil, Mango extracts, fragrance and butter (Mangifera in, Mexican Seasoning, Mint extract, Mint Leaves Dehydrated, Mint Powder, Mint/Mentha/Pudina, Mixed seasonings, Morinda powder/extract, Moringa (M.oleifera), Moringa Cake powder, Moringa Fruit powder, Moringa leaves, Moringa Oil, Moringa oleifera Leaf powder, Moringa oleifera leaves extract, Moringa seed, Mucuna pruriens Powder, Mustard cake, Mustard Extract, Mustard flour, Mustard Oil (Refined), Mustard Powder, Natural Honey, Natural sesame seeds, Neem extract, Neem flower, Neem leaves, Neem leaves powder, Neem oil, Neem seed Oil-cake (expeller variety), Noni (Morinda Citrifolia. L), Noni Fruit Powder, Nutmeg (In shell), Nutmeg Powder, Onion (Powder), Onion Granules, onion oil, Orange Peel, Orange peel powder/extract, Oregano, Papaya (C.papaya), Papaya leaves (C.papaya), Papaya leaves powder, Paprika/capsicum green (Capsicum annuum), Parsley leaves, Parsley powder, Peanut butter/Arachis butter, Pepper long/Pippali (Piper longum), Peppermint Oil (Mentha piperita), Peppermint powder, Pippali powder-Piper longum, Pomegranate dried seeds, Pongamia pinnata oil, Psyllium husk (isobgul), Psyllium husk powder, Psyllium seed (isobgul), Psyllium seed powder, Punarnava Guggulu Powder, Quinoa, Red Chilli (whole), Red Chilli Powder, Rose, Rose Extract, Rosemary, Rosemary powder, Rumex crispus (yellow dock), safflower cake, Safflower Flour, Safflower Seed Oil (Kardi Seed Oil), Saffron, Senna, Senna Leaves Powder, Senna pods, Senna Pods Powder, Sesame butter, Sesame Meal, Sesame Seed - Oil, Shatavari powder, Shikakai powder, Sorghum, Sorghum Flour, Soya lecithin, Soyabean/Soybean Meal, Soybean, Soybean/soyabean oil, Special Turmeric Powder, Spice Mix 1, Spice Mix 4, spicemix 2, Spicemix 3, Spinach dehydrated, Spinach Juice Powder, Stevia rebaudiana(Bertoni)Bertoni (Candy leaf), Stevia/Stevia rebaudiana extract, Stevia/Stevia rebaudiana powder, Sugar, Sunflower, Sunflower Meal, Sunflower Seed Oil, Sunflower seeds: Of seed quality, Terminalia arjuna, Terminalia arjuna Bark - Extract, Terminalia bellirica powder, Terminalia chebula fruit (Harar), Terminalia chebula Powder, Thymes, Tribulus terrestris extract, Tribulus terrestris powder, Trikatu extract powder, Triphala, Turmeric Dried, Turmeric extract, Turmeric Oil, Turmeric Powder, Turmeric slice dried, Turmeric TBC, Turmeric Whole-fresh, Valerian powder, Valerian roots, Vanilla Pod, Vanilla Powder, Vetivera Zizaniodes (Root), Vetivert oil, Vetivert powder, walnut oil, Water Melon Seeds, Wheatgrass, Wheatgrass powder, White Pepper, White Pepper powder, Yellow mustard, Yellow Mustard Powder/ ground",2025-03-08T10:24:30.814273
RIVERA NAMKINS PRIVATE LIMITED Certified,ORG-2303-000581,Surat,support@riverafoods.com,"PLOT NO. 82, 2ND FLOOR, 3RD FLOOR, SHIV INDUSTRIES, BLOCK NO. 131/K R. S. NO. 171 PAIKI, MOJE LASKANA, KAMREJ, Surat, Gujarat",NPOP,validfrom 17/06/2023,16/06/2024,Ready to eat product,2025-03-08T10:24:30.814515
ROOT2LEAF ORGANIC LLP Certified,ORG-2011-003090,Gandhinagar,dipak@root2leaforganic.com,"E-13, FIRST FLOOR, NEAR TATA CIRCLE,SECTOR-26, GANDHINAGAR,GUJARAT-382028, Gandhinagar, Gujarat",NPOP,validfrom 26/02/2024,09/02/2025,"Ajwain, Aloe Vera leaves powder, Amla powder, Amla whole dried, Arhar dal (Red gram/Pigeon pea), Ashwagandha Powder, Ashwagandha root, Bajra flour/ Atta, Bajra porridge/Dalia, Barley Grass Powder, Barley Porridge/Dalia, Basmati rice-white, Bay Leaf, Bengal Gram Whole, Bengal Gram(Chana)Flour, Black Pepper, Black Pepper Powder, Black pepper TBC, Brown gram/Gram/Chana (Cicer arietinum), Brown Rice, Cardamom, Cardamom Large (Black), chana Dal, Chia, Chickpea/Kabuli Chana (garbanzos), chilli flakes, Chilli powder, Cinnamon, Cinnamon (Powder), Clove powder, Clove whole, Coconut oil, Coriander, Coriander Powder, Cowpea/Lobia whole(V.unguiculata/sinensis), CTC Tea, Cumin Powder, Cumin whole, Curry leaf/leaves, Fennel/saunf, Fenugreek Seed (Methi Seed), Flaxseed, Garam Masala, Garlic flakes, Garlic Granules, Ginger Powder, Green Tea, Groundnut/Peanut Oil (Crude), Haritaki powder, Henna Powder, Immunity Spice Blend, Indigofera Tinctoria powder, Jaggery, Kasuri methi, lemon peel powder, Liquorice powder, Liquorice roots, Maize (Corn), Maize/Corn flour, Malka Whole, Manjistha/Rubia cordifolia Powder, Matki/Moth Bean, Moong Chawal Ki Khichdi, Moong Dal, Moringa Powder, Multi grain Atta, Mustard Oil (Refined), Neem powder, Nutmeg Powder, Olive oil, Onion flakes, Orange peel powder/extract, Oregano leaves, Pepper long/Pippali (Piper longum), Peppermint powder, Poha / Chivda, Psyllium husk (isobgul), Psyllium husk powder, Pumpkin Seeds, quinoa, Ragi (Finger Millet- other than seed), Red Chilli (whole), Red Chilli Flakes, Red Chilli Powder, Red Kidney beans/Rajma (Phaseolus vulgaris), Red Rice, Rice Flour, Rice Sonamasuri Brown, Rosemary, Shikakai powder, Soap Nut/Reetha ( Powder), Sorghum, Soyabean/Soybean Flour, Spice Mix (Tea Masala), Split Green gram/Moong (Vigna sp.), Star Anise, Sugar, Sugar (Brown/Natural), Suji/Semolina/ Cream of Wheat, Sunflower oil: non-edible, Thymes, Triphala Powder, Tulsi Detox, Tulsi Powder, Turmeric Powder, Urad Dal Split, Wheat flour, Wheat Maida, Wheat Porridge/Dalia, Wheatgrass powder, White Pepper",2025-03-08T10:24:30.814766
Ruparel Food Specialities Private Limited Certified,ORG-2207-002093,Bhavnagar,ruparel@ruparelindia.com,"Survey No. 203 Paiki, Plot No. 2, Savarkundla Road,, Bhavnagar, Gujarat",NPOP,validfrom 31/07/2023,28/07/2024,"Peanut Butter Creamy, Peanut Butter Crunchy",2025-03-08T10:24:30.815005
S RAM CORPORATION Certified,ORG-2303-000726,Mahesana,s.ramcorporation7@gmail.com,"3, KUBERNAGAR SHOPPING CENTRE, DETROJ ROAD, Mahesana, Gujarat",NPOP,validfrom 02/05/2024,01/05/2025,Raw Cotton,2025-03-08T10:24:32.664736
SABARKANTHA DISTRICT CO-OPERATIVE MILK PRODUCERS' UNION LIMITED Certified,ORG-2301-000113,Sabar Kantha,md@sabardairy.coop,"SABAR DAIRY SUB POST : BORIA, Sabar Kantha, Gujarat",NPOP,validfrom 05/03/2024,05/03/2025,"Ajwain, Ajwain Powder, Almond, Apples (Dry), Barley Flour, Basmati Paddy, Basmati rice, Basmati rice-brown, Basmati rice-white, Bengal Gram(Chana)Flour, Black Pepper Powder, Broken rice, Brown gram/Gram/Chana (Cicer arietinum), Brown Rice, Brown Rice Paddy, Cane Sugar, Chana Black, chana Dal, Chitkabra rajma himalayan, Chitra Kidney beans/Rajma (Phaseolus vulgaris), Dehydrated Potato Flakes, Green Gram Whole (Moong Sabut), Groundnut/Peanut, Indian Organic Basmati Rice, Indian Super Rice, Jaggery cube, Jaggery powder, Jowar, Jowar flour, Kabuli Chana, Khandasari sugar, Lentil, Lentil dal, Maize (Corn), Maize (Corn) Flake, Maize/ corn porridge (Dalia), Maize/Corn flour, Masoor Dal, Natural Honey, Non-Basmati Paddy, Non-Basmati Rice, Poha / Chivda, Poha Flattened Rice, Punjabi Rajma, Ragi Flour, Raw Honey, Red Kidney beans/Rajma (Phaseolus vulgaris), Rice Sonamasuri Brown, Rice Sonamasuri Hand pound, Rice-Sona Masuri, Sugar, Sugar (Brown/Natural), Suji/Semolina/ Cream of Wheat, Tur/ Toor Dal, Unpolished rice, Urad Dal Split, Urad Dal-Split without Shell, Urad dal-Whole(White), Urad dhuli, Wheat flour, Wheat Maida, White Kidney beans/Rajma (Phaseolus vulgaris), Yellow lentil, Yellow mustard",2025-03-08T10:24:32.665052
SAHARA INDUSTRIES Certified,ORG-2404-000902,Morbi,sipaicotton@gmail.com,"8-A, NATIONAL HIGHWAY, Morbi, Gujarat",NPOP,validfrom 06/05/2024,05/05/2025,Raw Cotton,2025-03-08T10:24:32.665339
Sainath Cotton Industries Certified,ORG-2301-000209,Mahesana,sainathcotton57@gmail.com,"Sr-No-479, At-Kotadi,Vijapur-Mansa Road,, Mahesana, Gujarat",NPOP,validfrom 20/02/2024,19/02/2025,Raw Cotton,2025-03-08T10:24:32.665621
Sarvoday Sat Isabgol Factory Certified,ORG-1210-000944,Patan,raksarvo@gmail.com,"Kakoshi Char Rasta, State Highway, Sidhpur - 384151 (Gujarat) India., Patan, Gujarat",NPOP,validfrom 30/10/2023,02/10/2024,"Psyllium husk (isobgul), Psyllium husk powder, Psyllium seed (isobgul), Psyllium seed powder",2025-03-08T10:24:32.665897
Season International Pvt. Ltd. Certified,ORG-1512-002005,Kachchh,marketing@seasonsinternational.in,"Godown No. 3 & 4, Survey No. 169, P51/P1/P1, Opposite Adani Port Road, Dharb, Tal Mundra, Kachchh, Gujarat",NPOP,validfrom 11/12/2023,10/12/2024,"Cooked/ roasted/ cracked Corn, Flax Seed, Kalonji/nigella, Soyabean/Soybean Meal-expeller var., Soyabean/Soybean White, Soyabean/Soybean White (Seed Quality), Soybean",2025-03-08T10:24:32.666168
SHAKTI ISABGOL INDUSTRIES Certified,ORG-1001-000368,Patan,shwethakr@imocontrol.in,"State Highway, Patan, Gujarat",NPOP,validfrom 06/11/2023,05/11/2024,"Psyllium husk (isobgul), Psyllium husk powder, Psyllium seed (isobgul)",2025-03-08T10:24:32.666438
SHAMAN SPICES AND FOOD PRODUCTS LLP Certified,ORG-2302-000371,Vadodara,dixit.valand@shamanspices.com,"NEW SURVEY NO. 99 (OLD SURVEY NO. 70/2 & 89/2), AT: KURALI, Vadodara, Gujarat",NPOP,validfrom 08/04/2024,07/04/2025,"AIR DRIED Organic Thyme, AIR DRIED Organic Basil, AIR DRIED Organic Coriander, AIR DRIED Organic Dill, AIR DRIED Organic Mint, AIR DRIED Organic Oregano, AIR DRIED Organic Parsley, Ajwain, Ajwain Powder, All spice powder, All Spice seed, Anise/Aniseed, Arhar dal (Red gram/Pigeon pea), Basil/Tulsi, Bay Leaf, Bay leaf powder, Bay leaves/Tejpatta, Bengal Gram Whole, Bengal Gram(Chana)Flour, Black cumin, Black Cumin Powder, Black Gram Flour, black gram split white, Black gram/Urd (Vigna sp.), Black Pepper, Black pepper crushed, Black Pepper Powder, Black pepper TBC, Black sesame, Cane Sugar, Cardamom, Cardamom Large (Black), Cardamom Powder, Cardamom seed, Cardamom TBC, Celery Seed, chana Dal, Chia, Chickpea/Kabuli Chana (garbanzos), chilli flakes, Chilli powder, Chilli whole, Cinnamon, Cinnamon (Powder), Cinnamon bark, Cinnamon bark powder, Cinnamon dried, Cinnamon TBC, Clove powder, Clove TBC, Cloves, Coriander, Coriander Powder, Coriander seed/whole, Coriander split, Coriander TBC, Cumin Powder, Cumin seed, Cumin TBC, Cumin whole, Curry Leaf powder, Dehydrated Garlic Flakes, Dehydrated garlic powder, Dehydrated Ginger Powder, Dehydrated Tamarind Powder, Dill Powder (Aowa), Dill Seed (Aowa), Dried Cardamom, Dried Clove, Dried nutmeg shelled, Dried Thyme, Fennel Powder, Fennel Seed, Fennel tea bag cut, Fennel/saunf, Fenugreek, Fenugreek Powder (Methi Powder), Fenugreek Seed (Methi Seed), Fenugreek TBC, Flax Seed, Flax seed powder, Garlic, Garlic flakes, Garlic Granules, Garlic Powder, Ginger Powder, Ginger sliced (dried), Ginger TBC, Ginger whole, Ginger whole (dried), Green Cardamom, Green Cardamom Powder, Hulled Sesame/Sesamum, Kalonji/nigella, Kasuri methi, Lemon Grass, Lemon Powder, Lentil, Mace, Mace Powder, Mango (sliced dried), Mango dried, Mango Flour/Powder, Mango Powder/ Aamchur, Mint Leaves Dehydrated, Mint Powder, Mint/Mentha, Mint/Mentha leaves, Moong Dal, Moong dal-Split, Moringa (M.oleifera), Moringa dried leaves, Moringa leaves, Moringa oleifera Leaf powder, Moringa oleifera Root powder, Mustard - Black, Mustard black powder, mustard Seeds-Yellow, Non-Basmati Rice, Nutmeg (In shell), Nutmeg mace (dried), Nutmeg Powder, Nutmeg tea bag cut, Nutmeg Whole, Onion flakes, Oregano, Oregano leaves, Pipali, Psyllium husk (isobgul), Psyllium husk powder, Psyllium seed (isobgul), Psyllium seed powder, Quinoa, Rapeseed/Rai/Rye, Red Chilli (whole), Red Chilli Flakes, Red Chilli Powder, Rice Flakes, Rice Flour, Rice Puffed, Rosemary, Rosemary powder, Saffron, Sesame seeds, Sesame/Sesamum, Sorghum, Sorghum Flour, Soybean, Soybean Whole, Split Green gram/Moong (Vigna sp.), Split Lentil, Split Pigeon pea/arhar/Red gram, Star anise, Tamarind dry (Imli), Tamarind Powder (Imli), Thymes, Tulsi leaves dry, Tulsi leaves powder, Tulsi Seeds, Tulsi TBC/Tulsi TBC Blend, Turmeric Dried, Turmeric fingers, Turmeric flakes, Turmeric Powder, Turmeric TBC, Turmeric whole-dried, Urad Dal Split, Urad dal-Whole(White), Urad dal/Split Black gram, Urad Whole(black), Water Melon Seeds, Water Melon seeds-Dehulled, Wheat, Wheat Flakes, Wheat flour, Wheat Porridge/Dalia, White Onion, White Pepper, White pepper crushed, White Pepper powder, White Sesame/Sesame, Yellow mustard",2025-03-08T10:24:32.666735
SHANTA COTTON INDUSTRIES PRIVATE LIMITED Certified,ORG-2010-002800,Mahesana,jatin@shantacotton.com,"Near Ambuja Protines, Thol Road, Mahesana, Gujarat",NPOP,validfrom 23/11/2023,23/11/2024,Raw Cotton,2025-03-08T10:24:32.667016
Shemade Gourmet Foods Pvt Ltd Certified,ORG-2206-001779,Valsad,nikita.devadiga@sattvagourmet.com,,NPOP,validfrom 09/08/2023,24/07/2024,Millet biscuits,2025-03-08T10:24:32.667290
SHIV AGRONICS LLP Certified,ORG-2309-002395,Ahmedabad,info@shivagronics.com,"10/4, MAGNET CORPORATE PARK, NR. ZYDUS HOSPITAL, BH. INTAS HOUSE, Ahmedabad, Gujarat",NPOP,validfrom 27/11/2023,26/11/2024,"Ajwain, Ajwain Powder, Aloe Vera, Ashwagandha root, Ashwagandha Root Powder, Black Pepper, Cardamom, Cardamom Large (Black), Cardamom Powder, Castor Oil, Chilli whole, Coconut (Dried), Coconut oil, Coriander Powder, coriander seed, Cumin Powder, Cumin whole, Dehydrated Garlic Flakes, Dehydrated garlic powder, Dehydrated onion powder, Fennel/saunf, Fenugreek, Garlic, Garlic flakes, Ginger Fresh, Ginger Powder, Groundnut/Peanut, Lemon Fresh, Lemon Powder, Lint Cotton, Maize (Corn), Maize fodder, Maize/Corn flour, Moringa Powder, Moringa leaves, Neem powder, Onion (Powder), Onion flakes, Onion Fresh/ kanda, Pearl Millet/Bajra, Psyllium seed (isobgul), Raw Cotton, Sesame/Sesamum, Sorghum, Soyabean/Soybean White, Special Turmeric Powder, Turmeric flakes, Turmeric Fresh, Turmeric Powder, Wheat, Wheat (seed quality), Wheat grain, Yellow mustard",2025-03-08T10:24:34.409516
Shree Arbuda Gum and Chemicals Certified,ORG-1812-002498,Banas Kantha,tmc.bhavesh@gmail.com,"State highway Road, Samarwada, Banas Kantha, Gujarat",NPOP,validfrom 02/02/2024,22/01/2025,"Guar gum powder, Guar Seeds, Guar-gum (refined split)",2025-03-08T10:24:34.409773
SHREE RAM COTTON INDUSTRIES Certified,ORG-2104-002106,Botad,shreeramcottonindustries@gmail.com,"Survey No.276/1 P, Dhasagam To Jalalpur road,, Botad, Gujarat",NPOP,validfrom 29/06/2023,10/06/2024,Raw Cotton,2025-03-08T10:24:34.410009
SHREE SAI KRISHNA COTTON INDUSTRIES Certified,ORG-2312-003031,Mahesana,saikrishnacotton@gmail.com,"SR NO 479, AT-KOTADI, MANSA ROAD,,VIJAPUR,VIJAPUR, Mahesana, Gujarat",NPOP,validfrom 03/02/2024,02/02/2025,Raw Cotton,2025-03-08T10:24:34.410250
SHREEJI PSYLLIUM INDUSTRIES Certified,ORG-2305-001039,Mahesana,kamal@healthken.in,"Plot No. 8 and 9 to 13, Survey No.626, Nr. Rodeshwar Mahadev Temple, Highway Road, Maktupur, Mahesana, Gujarat",NPOP,validfrom 18/07/2023,17/07/2024,"Psyllium husk (isobgul), Psyllium husk powder, Psyllium seed (isobgul), Psyllium seed powder",2025-03-08T10:24:34.410490
SHREENATH TRADING CO Certified,ORG-2302-000268,Junagadh,shreenathtraders123@gmail.com,"DIWANPARA,5,GARBI CHOWK, Junagadh, Gujarat",NPOP,validfrom 21/06/2023,20/06/2024,Raw Cotton,2025-03-08T10:24:34.410724
SHRI HARI MADHUR BHANDAR Certified,ORG-2306-001248,Ahmedabad,rsocacert2022@gmail.com,"46 GOPINATH INDUSTRIAL HUB, NEAR VATVA GIDC OVER BRIDGE, VATVA , Ahmedabad Municipal Corporation, Ahmedabad, Gujarat",NPOP,validfrom 04/08/2023,03/08/2024,"Ginger sliced (dried), Ginger whole, Processed Wild/Forest Honey, Raw Honey",2025-03-08T10:24:34.410961
Shubh Enterprise Certified,ORG-2401-000165,Mahesana,shubhenterpriseorg@yahoo.com,"Jay Vijay Society Road,Opp CT School,, Mahesana, Gujarat",NPOP,validfrom 27/03/2024,26/03/2025,"Amaranth Flour, Amaranth seed/ Ram dhana, Amla dried, Amla powder, Arrow root powder, Ashwagandha root, Ashwagandha Root Powder, Beet Root powder, Black cumin, Brahmi Powder, Flax Seed, Ginger Powder, Ginger whole, Haritaki powder, Jowar flour, Kalonji/nigella, Manioc (cassava) (Powder), Moringa Powder, Moringa Tea, Moringa dried leaves, Moringa leaves, Neem leaves powder, Psyllium husk (isobgul), Psyllium husk powder, Psyllium seed (isobgul), Senna Leaves Powder, Shatavari powder, Terminalia bellirica powder, Triphala Powder, Tulsi Powder, Turmeric Dried, Turmeric Powder",2025-03-08T10:24:34.411196
